"Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code","specimen_code","tissue_code"
"LSU_AGHY_26","LSU00054889","AGHY","LSU00054889","Philip E. Hyatt","Hyatt","Philip","Philip Hyatt","P Hyatt","Grant Parish, Louisiana, United States","United States","Louisiana","Grant Parish","Grant",NA,"Mudville Q., Kisatchie National Forest, Catahoula District, Fish Creek Site, Breezy Hill community vicinity, about 2 miles SE at point where US 165 crosses Fish Creek.",31.6347222,-92.4180556,2002,4,27,"seed",10,7,1,1,"3/1/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector661"," Parish",-92.539603,31.6943716,"administrative_area_level_2","approximate","grant parish, la, usa",31.797374,31.3879459,-92.196131,-92.973529,"LSU","AGHY",26,NA
"LSU_AGHY_36","LSU00115298","AGHY","LSU00115298","L. Blay","Blay","L.","L. Blay","L Blay","Rapides Parish, Louisiana, United States","United States","Louisiana","Rapides Parish","Rapides",NA,"DMC 5 64765/34 79441. Vicinity of FAA Radio Facility; 2.1 km SW of N end of West Twin Lake, ca. 6.1 km W of Flagon Bayou.",NA,NA,2002,4,9,"seed",4,3,1,1,"3/2/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector523"," Parish",-92.539603,31.1461104,"administrative_area_level_2","approximate","rapides parish, la, usa",31.517476,30.8913621,-92.0723899,-92.981464,"LSU","AGHY",36,NA
"LSU_ELVI_40","LSU00080167","ELVI","LSU00080167","P. Douglas","Douglas","P.","P. Douglas","P Douglas","Webster Parish, Louisiana, United States","United States","Louisiana","Webster Parish","Webster",NA,"Camp Minden, DMC 4(superscript)66045/36(superscript)03343. 0.9 km NE of Rhichardson Cemetery, 1.95 km ESE of Crowe Cemetery.",NA,NA,2002,6,17,"seed",4,2,1,0,"11/7/21","AvaJohnson",1,NA,NA,NA,NA,"Scorer2","Collector657"," Parish",-93.3388917,32.7641355,"administrative_area_level_2","approximate","webster parish, la, usa",33.0186611,32.409926,-93.1464459,-93.5308049,"LSU","ELVI",40,NA
"MERCA_POAU_9_A","SBSC36400","POAU","SBSC36400","D.J. Rosen","Rosen","D.J.","D.J. Rosen","D Rosen","San Bernard NWR, Brazoria County, TX, USA","USA","TX","Brazoria County","Brazoria","San Bernard NWR","Big Pond unit S of Fm 1301, W of its intersection with FM 524; UTM 15 223200E 3227375N",NA,NA,2002,3,26,"seed",3,0,0,0,"03/01/2019","JoshuaFowler",1,NA,NA,NA,NA,"Scorer16","Collector220"," County",-95.5223628,28.8604252,"premise","geometric_center","san bernard national wildlife refuge, brazoria, tx 77422, usa",28.868655,28.7747441,-95.439072,-95.612793,"MERCA","POAU",9,"A"
"MO_AGHY_180","SGibson3549",NA,"Gibson3549","Sam Gibson","Gibson","Sam","Sam Gibson","S Gibson","Lawrence County, Missouri, USA","USA","Missouri","Lawrence County","Lawrence",NA,"Wood's Prairie; 1.25 mi S of junction of Highway 174 and K, 3/4 mile W",NA,NA,2002,6,1,"seed",5,2,1,1,"5/25/2023","Chris Oxley",1,NA,NA,NA,NA,"Scorer5","Collector796"," County",-93.8248241,37.1500679,"administrative_area_level_2","approximate","lawrence county, mo, usa",37.290078,36.922831,-93.605095,-94.0628179,"MO","AGHY",180,NA
"OKL_AGHY_29","OKL220149;01 0078188;KEY-063",NA,"OKL220149","B. Hoagland","Hoagland","B.","B. Hoagland","B Hoagland","Creek County, Oklahoma, United States","United States","Oklahoma","Creek County","Creek",NA,"Old Mannford Town Site; Old Mannford Town Site on the Keystone Wildlife Management Area on EW Rd 600 just off Hwy 48",36.1504,-96.3974,2002,5,15,"seed",1,0,0,0,"4/7/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector80"," County",-96.3226072,35.8362494,"administrative_area_level_2","approximate","creek county, ok, usa",36.1636009,35.6387119,-96.029456,-96.6228629,"OKL","AGHY",29,NA
"OKL_ELVI_12","OKL233221a;01 0050032;KEY-174",NA,"OKL233221a","A. Buthod","Buthod","A.","A. Buthod","A Buthod","Old Mannford, Creek County, Oklahoma, United States","United States","Oklahoma","Creek County","Creek","Old Mannford","Old Mannford Town Site; Old Mannford Town Site on the Keystone Wildlife Management Area on EW Rd 600 just off Hwy 48",36.1504,-96.3974,2002,6,13,"seed",5,0,0,0,"6/30/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector11"," County",-96.3866852,36.1522793,"establishment","geometric_center","mannford, ok 74044, usa",36.1530036302915,36.1503056697085,-96.3857896197085,-96.3884875802915,"OKL","ELVI",12,NA
"OKL_ELVI_15","OKL219706;01 0073309;AB-3153",NA,"OKL219706","Amy Buthod","Buthod","Amy","Amy Buthod","A Buthod","Sequoyah National Wildlife Refuge, Haskell County, Oklahoma, United States","United States","Oklahoma","Haskell County","Haskell","Sequoyah National Wildlife Refuge","Sequoyah National Wildlife Refuge; Sequoyah National Wildlife Refuge, S banks of Canadian River",35.4449,-95.0758,2002,8,15,"seed",5,0,0,0,"6/30/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector11"," County",-94.9870491,35.4302362,"establishment","rooftop","sequoyah national wildlife refuge, 107993 s 4520 rd, vian, ok 74962, usa",35.4316094802915,35.4289115197085,-94.9870491,-94.9909593,"OKL","ELVI",15,NA
"OKL_ELVI_52","OKL220142;01 0073162;AB-2542",NA,"OKL220142","Amy Buthod","Buthod","Amy","Amy Buthod","A Buthod","Kay County, Oklahoma, United States","United States","Oklahoma","Kay County","Kay",NA,"Kaw City; 1.4 mi E of Kaw City on Hwy 11 at Sarge Creek Cove",36.7711,-96.8107,2002,8,8,"seed",2,2,1,1,"7/21/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector11"," County",-97.179026,36.8234478,"administrative_area_level_2","approximate","kay county, ok, usa",36.999245,36.5936269,-96.749838,-97.462495,"OKL","ELVI",52,NA
"OKL_ELVI_56","OKL228755;01 0073166;WAS-076",NA,"OKL228755","B. Hoagland","Hoagland","B.","B. Hoagland","B Hoagland","Roger Mills County, Oklahoma, United States","United States","Oklahoma","Roger Mills County","Roger Mills",NA,"Washita Battlefield National Historic Site, SW floodplain at Washita Battlefield NHS",35.6171,-99.7044,2002,7,23,"seed",4,4,1,1,"7/28/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector80"," County",-99.634135,35.616176,"administrative_area_level_2","approximate","roger mills county, ok, usa",36.013685,35.421493,-99.364097,-100.000396,"OKL","ELVI",56,NA
