"Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code","specimen_code","tissue_code"
"LL_AGHY_167","BrantOdonnellOdennell1796","AGHY","BrantOdonnellOdennell1796","A. Brant, A. O'Donnell, P. O'Donnell","O'Donnell","A.","A. O'Donnell","A O'Donnell","Carlyle, Clinton County, Illinois, USA","USA","Illinois","Clinton County","Clinton","Carlyle","Bordering Eldon Hazlet State Park, west side of Lake Carlyle. Low, open disturbed ground, seasonally flooded. Cespitose. Panicle withh slight reddish blush.",NA,NA,1988,6,3,"seed",5,5,1,1,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector37"," County",-89.3725796,38.6103264,"locality","approximate","carlyle, il 62231, usa",38.646424,38.6028481,-89.3433769,-89.405568,"LL","AGHY",167,NA
"LL_AGPE_68","PedroTenorioL15195","AGPE","PedroTenorioL15195","Pedro Tenorio","Tenorio","Pedro","Pedro Tenorio","P Tenorio","Acajete, , Puebla, Mexico","Mexico","Puebla","",NA,"Acajete","Mun. Acajete El Pinal, a 10Km al E de Acajete. 19o 09'N, 97o 55'W. Elev 2560 msnm. Bosque de encino, pertubado. Hierba de 40 cm, espigas moradas, abundante.",NA,NA,1988,9,16,"seed",6,6,1,1,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector679",NA,-97.9429421,19.105729,"locality","approximate","75110 acajete, pue., mexico",19.1273234,19.093929,-97.9399193,-97.9694666,"LL","AGPE",68,NA
"LSU_AGHY_12","LSU00004670","AGHY","LSU00004670","Florence M. Givens","Givens","Florence","Florence Givens","F Givens","Caldwell Parish, Louisiana, United States","United States","Louisiana","Caldwell Parish","Caldwell",NA,"Bluff bordering the Ouachita River, Copenhagen Prairie; about 1 1/4 miles east of Copenhagen, on La. Rt. 849.",NA,NA,1988,5,28,"seed",7,4,1,1,"2/22/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector293"," Parish",-92.0665197,32.0669717,"administrative_area_level_2","approximate","caldwell parish, la, usa",32.2773619,31.927112,-91.867558,-92.31303,"LSU","AGHY",12,NA
"LSU_AGHY_16","LSU00004674","AGHY","LSU00004674","Paul M. McKenzie","McKenzie","Paul","Paul McKenzie","P McKenzie","East Baton Rouge Parish, Louisiana, United States","United States","Louisiana","East Baton Rouge Parish","East Baton Rouge",NA,"Ca. 150m S of the inter. of O'Neal Land and Old Hammond Hwy., Baton Rouge.",NA,NA,1988,4,4,"seed",6,6,1,1,"2/22/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector672"," Parish",-91.09694,30.5693593,"administrative_area_level_2","approximate","east baton rouge parish, la, usa",30.719458,30.312469,-90.844181,-91.316565,"LSU","AGHY",16,NA
"LSU_AGHY_18","LSU00004676","AGHY","LSU00004676","Paul M. McKenzie","McKenzie","Paul","Paul McKenzie","P McKenzie","East Baton Rouge Parish, Louisiana, United States","United States","Louisiana","East Baton Rouge Parish","East Baton Rouge",NA,"Louisiana State University campus; Along the west end of Harry D. Wilson Seed & Fertilizer Lab., LSU campus, Baton Rouge.",30.4146247,-91.1762223,1988,4,15,"seed",12,12,1,1,"2/22/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector672"," Parish",-91.09694,30.5693593,"administrative_area_level_2","approximate","east baton rouge parish, la, usa",30.719458,30.312469,-90.844181,-91.316565,"LSU","AGHY",18,NA
"LSU_AGHY_46","LSU00004703","AGHY","LSU00004703","Paul M. McKenzie","McKenzie","Paul","Paul McKenzie","P McKenzie","Saint Tammany Parish, Louisiana, United States","United States","Louisiana","Saint Tammany Parish","Saint Tammany",NA,"Median of La. Hwy. 21, ca. 1 mile N of the jct. with La. Rt. 41, near the Bogue Chitto River, S of Sun.",NA,NA,1988,4,23,"seed",10,6,1,1,"3/4/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector672"," Parish",-89.9253233,30.4357418,"administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"LSU","AGHY",46,NA
"LSU_ELVI_53","LSU00074822","ELVI","LSU00074822","Lowell E. Urbatsch","Urbatsch","Lowell","Lowell Urbatsch","L Urbatsch","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Collected at the intersection of Fall Creek Rd. & TX 71. 0.1 mi. S of the Travis-Blanco county line NW of Austin.",NA,NA,1988,6,7,"seed",4,3,1,1,"11/13/21","AvaJohnson",1,NA,NA,NA,NA,"Scorer2","Collector569"," County",-97.6982272,30.2097015,"administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LSU","ELVI",53,NA
"MO_AGHY_164","REGereauEtAl2397","AGHY","EGereauEtAl2397","R.E. Gereau, R. Moran, ","Moran,","R.E.","R.E. Moran,","R Moran,","Mark Twain National Forest, Madison County, Missouri, USA","USA","Missouri","Madison County","Madison","Mark Twain National Forest","Silver Mines Recreational Site; ca. 300 m N of parking area on E side of St. Francis River, in dry woods with much exposed granite under Carya texana, Pinus echinata, and Ulmus alata. Abundant at sides of rocks, with Dichanthelium depauperatum, D. sphaerocarpon, D. dichotomum, Danthonia spicata, and Care flaccosperma. County record.",NA,NA,1988,5,29,"seed",5,0,0,0,"5/24/2023","Chris Oxley",1,NA,NA,NA,NA,"Scorer5","Collector731"," County",-91.0801684,37.691332,"establishment","rooftop","mark twain national forest, 401 fairgrounds rd, rolla, mo 65401, usa",37.9769119,37.413826,-90.869734,-91.3860373,"MO","AGHY",164,NA
"MO_AGHY_18","BrantODonnellODonnell1796","AGHY","rantODonnellODonnell1796","A. Brant, A. O'Donnell, ","O'Donnell,","A.","A. O'Donnell,","A O'Donnell,","Clinton County, Illinois, USA","USA","Illinois","Clinton County","Clinton",NA,"Bordering Eldon Hazlet State Park, west side of Lake Carlyle. Low, open disturbed ground, seasonally flooded.",NA,NA,1988,6,3,"seed",6,0,0,0,"11/16/2022","NicoleImming",1,NA,NA,NA,NA,"Scorer21","Collector38"," County",-89.6251646,38.5684442,"administrative_area_level_2","approximate","clinton county, il, usa",38.743236,38.4157789,-89.138337,-89.7069491,"MO","AGHY",18,NA
"MO_AGPE_135","DouglasLadd13394",NA,"ouglasLadd13394","Douglas Ladd","Ladd","Douglas","Douglas Ladd","D Ladd","Golden city, Barton County, Missouri, USA","USA","Missouri","Barton County","Barton","Golden city","Cook Meadow Prairie, In upland prairie, ca. 2 miles NW of GOlden City, south of Hwy U.",NA,NA,1988,10,13,"seed",2,2,1,1,"11/28/2023","SH/CO",1,NA,NA,NA,NA,"Scorer24","Collector205"," County",-94.0938304,37.3931054,"locality","approximate","golden city, mo 64748, usa",37.400681,37.3853069,-94.0846679,-94.1037541,"MO","AGPE",135,NA
"OKL_AGPE_14","OKL182117;;C0151","AGPE","OKL182117","R.A. Thompson ","Thompson","R.A.","R.A. Thompson","R Thompson","Sebastian County, Arkansas, USA","USA","Arkansas","Sebastian County","Sebastian",NA,"Vache Grasse Creek floodplain at S boundary rd.",NA,NA,1988,10,10,"seed",6,2,1,0,"11/8/22","GayatriSingla",1,NA,NA,NA,NA,"Scorer14","Collector767"," County",-94.315422,35.2260397,"administrative_area_level_2","approximate","sebastian county, ar, usa",35.45115,34.9307061,-94.0288721,-94.4477695,"OKL","AGPE",14,NA
