"Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code","specimen_code","tissue_code"
"LSU_AGHY_41","LSU00013058","AGHY","LSU00013058","Glen N. Montz","Montz","Glen","Glen Montz","G Montz","Saint Charles Parish, Louisiana, United States","United States","Louisiana","Saint Charles Parish","Saint Charles",NA,"Bonnet Carre Spillway; near River Road and West Guide levee.",NA,NA,1994,4,26,"seed",6,0,0,0,"3/2/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector338"," Parish",-90.3371889,29.9273657,"administrative_area_level_2","approximate","st charles parish, la, usa",30.1634101,29.6920281,-90.167259,-90.549762,"LSU","AGHY",41,NA
"LSU_AGHY_68","NO0030550","AGHY","NO0030550","Glen N. Montz","Montz","Glen","Glen Montz","G Montz","Saint Charles Parish, Louisiana, United States","United States","Louisiana","Saint Charles Parish","Saint Charles",NA,"Bonnet Carre Spillway",NA,NA,1994,4,26,"seed",6,0,0,0,"3/11/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector338"," Parish",-90.3371889,29.9273657,"administrative_area_level_2","approximate","st charles parish, la, usa",30.1634101,29.6920281,-90.167259,-90.549762,"LSU","AGHY",68,NA
"LSU_AGPE_2","LSU00022480","AGPE","LSU00022480","Cecil Slaughter","Slaughter","Cecil","Cecil Slaughter","C Slaughter","Bossier Parish, Louisiana, United States","United States","Louisiana","Bossier Parish","Bossier",NA,NA,NA,NA,1994,6,27,"seed",4,0,0,0,"10/24/2023","Cyrus Washington",1,NA,NA,NA,NA,"Scorer7","Collector159"," Parish",-93.6623239,32.7551322,"administrative_area_level_2","approximate","bossier parish, la, usa",33.0194909,32.2351388,-93.372722,-93.845224,"LSU","AGPE",2,NA
"LSU_AGPE_3","LSU00022544","AGPE","LSU00022544","Cecil Slaughter","Slaughter","Cecil","Cecil Slaughter","C Slaughter","Bossier Parish, Louisiana, United States","United States","Louisiana","Bossier Parish","Bossier",NA,"Next to unmarked road east of Flag Lake. North of East Gate Road.",NA,NA,1994,9,16,"seed",5,2,1,1,"10/24/2023","Cyrus Washington",1,NA,NA,NA,NA,"Scorer7","Collector159"," Parish",-93.6623239,32.7551322,"administrative_area_level_2","approximate","bossier parish, la, usa",33.0194909,32.2351388,-93.372722,-93.845224,"LSU","AGPE",3,NA
"LSU_ELVI_66","NO0033665","ELVI","NO0033665","Mary E. Barkworth","Barkworth","Mary","Mary Barkworth","M Barkworth","Whitley County, Kentucky, United States","United States","Kentucky","Whitley County","Whitley",NA,"Cumberland Falls State Park",NA,NA,1994,8,12,"seed",5,3,1,1,"11/19/21","AvaJohnson",1,NA,NA,NA,NA,"Scorer2","Collector578"," County",-84.1857115,36.726335,"administrative_area_level_2","approximate","whitley county, ky, usa",36.972995,36.587691,-83.8775031,-84.355967,"LSU","ELVI",66,NA
"MERCA_LOPE_7_A","SBSC28494","LOPE","SBSC28494","Jeff Schultz","Schultz","Jeff","Jeff Schultz","J Schultz","Houston, Harris County, TX, USA","USA","TX","Harris County","Harris","Houston","NW Houston",NA,NA,1994,9,8,"seed",1,0,0,0,"03/01/2019","JoshuaFowler",1,NA,NA,NA,NA,"Scorer16","Collector474"," County",-95.3701108,29.7600771,"locality","approximate","houston, tx, usa",30.155908,29.516282,-95.012637,-95.909743,"MERCA","LOPE",7,"A"
"MO_AGHY_110","SCottle9",NA,"Cottle9","Sean Cottle","Cottle","Sean","Sean Cottle","S Cottle","Victoria County, Texas, USA","USA","Texas","Victoria County","Victoria",NA,"Hwy 77 at the entrance to Cliburn Ranch",NA,NA,1994,4,15,"seed",5,0,0,0,"4/26/2023","ChrisOxley",1,NA,NA,NA,NA,"Scorer6","Collector789"," County",-97.0068393,28.7712909,"administrative_area_level_2","approximate","victoria county, tx, usa",29.1040459,28.4857121,-96.642323,-97.3059159,"MO","AGHY",110,NA
"MO_AGHY_165","NCHenderson94338","AGHY","CHenderson94338","N. C. Henderson","Henderson","N.","N. Henderson","N Henderson","Henry County, Missouri, USA","USA","Missouri","Henry County","Henry",NA,"On the Tightwad Prairie, about 1 mi SE of Coal",NA,NA,1994,6,11,"seed",6,1,1,1,"5/24/2023","Chris Oxley",1,NA,NA,NA,NA,"Scorer5","Collector629"," County",-93.8248241,38.3386592,"administrative_area_level_2","approximate","henry county, mo, usa",38.56738,38.2010481,-93.5110301,-94.0752141,"MO","AGHY",165,NA
"MO_AGHY_178","DRowan1226",NA,"Rowan1226","Deborah Rowan","Rowan","Deborah","Deborah Rowan","D Rowan","Wayne County, Missouri, USA","USA","Missouri","Wayne County","Wayne",NA,"Ellsinore Quad; Forested area managed for savannah; recently prescribe-burned",NA,NA,1994,9,20,"seed",4,2,1,1,"5/25/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector221"," County",-90.5257823,37.0388739,"administrative_area_level_2","approximate","wayne county, mo, usa",37.317594,36.9214351,-90.110354,-90.779553,"MO","AGHY",178,NA
"MO_ELVI_106","BSummers,SVanderbilt,F&MMeadows;7162","ELVI","Summers,SVanderbilt,F&MMeadows;7162","B. Summers, S. V","V","B.","B. V","B V","Eagleville, Harrison County, Missouri, USA","USA","Missouri","Harrison County","Harrison","Eagleville","5 mi W of Eagleville on Highway M; banks of gullies in open native upland prairie; T66N R28W S32",NA,NA,1994,9,22,"seed",5,0,0,0,"6/8/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector101"," County",-93.9871736,40.4691664,"locality","approximate","eagleville, mo 64442, usa",40.47517,40.461776,-93.9712919,-93.9966821,"MO","ELVI",106,NA
"MO_ELVI_119","CarlEDarigo1640","ELVI","arlEDarigo1640","Carl E. Darigo","Darigo","Carl","Carl Darigo","C Darigo","St. Francois County, Missouri, USA","USA","Missouri","St. Francois County","St. Francois",NA,"Leadwood Big River Access (Dept. of Conservation), N of Hwy 8, approx. 3 1/2 mi. W of Desloge, MO; NW 1/4, NW 1/4, section 3, T26N, R4E",NA,NA,1994,7,28,"seed",4,1,1,1,"7/6/2023","Chris Oxley",1,NA,NA,NA,NA,"Scorer5","Collector119"," County",-90.4879916,37.7652755,"administrative_area_level_2","approximate","st francois county, mo, usa",38.0765479,37.6410391,-90.1105368,-90.647874,"MO","ELVI",119,NA
"OKL_AGHY_42","OKL200434;01 0078204;TNK071",NA,"OKL200434","F. L. Johnson","Johnson","F.","F. Johnson","F Johnson","Oklahoma County, Oklahoma, United States","United States","Oklahoma","Oklahoma County","Oklahoma",NA,"Tinker Air Force Base; SE corner of Tinker Air Force Base",35.399,-97.3795,1994,6,17,"seed",0,0,0,0,"4/15/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector298"," County",-97.3516558,35.6038323,"administrative_area_level_2","approximate","oklahoma county, ok, usa",35.7259801,35.37686,-97.1407609,-97.674058,"OKL","AGHY",42,NA
"OKL_AGHY_54","OKL199461;01 0078183;Folle1274",NA,"OKL199461","P. Folley","Folley","P.","P. Folley","P Folley","Cleveland County, Oklahoma, United States","United States","Oklahoma","Cleveland County","Cleveland",NA,"Noble; Folley Farm, 15100 Etowah Road, Noble",35.1382,-97.2214,1994,6,5,"seed",4,3,1,1,"6/14/22","SarLindner",1,NA,NA,NA,NA,"Scorer23","Collector658"," County",-97.3516558,35.254964,"administrative_area_level_2","approximate","cleveland county, ok, usa",35.3773681,34.927417,-97.1415941,-97.6714629,"OKL","AGHY",54,NA
"OKL_ELVI_86","OKL199231;199231;ABR0418","ELVI","OKL199231","M. D. Proctor ","Proctor","M.","M. Proctor","M Proctor","Carroll Island, Baltimore County, Maryland, USA","USA","Maryland","Baltimore County","Baltimore","Carroll Island","Carroll Island. UTM (^03(852)^43(523). Topography: level lowland. Habitat: Disturbed Area. Associated with: Phragmites australis, Verbascum blattaria, Tripsacum dactyloides. Perennial grass. 5-7 dm tall.",NA,NA,1994,8,10,"seed",4,3,1,1,"8/31/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector609"," County",-76.3941264,39.3345523,"colloquial_area","approximate","carroll island, bowleys quarters, md 21220, usa",39.3359012802915,39.3332033197085,-76.3927774197085,-76.3954753802915,"OKL","ELVI",86,NA
"OKL_ELVI_88","OKL198334;199334;HIL0384","ELVI","OKL198334","D. L. Benesh ","Benesh","D.","D. Benesh","D Benesh","Caroline County, Virginia, USA","USA","Virginia","Caroline County","Caroline",NA,"field on E side of road, level upland, old field habitat",NA,NA,1994,7,17,"seed",4,1,1,0,"09/07/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector176"," County",-77.2864879,38.0445557,"administrative_area_level_2","approximate","caroline county, va, usa",38.252742,37.776152,-77.06871,-77.6436049,"OKL","ELVI",88,NA
"OKL_ELVI_89","OKL198919;198919;QUN0488","ELVI","OKL198919","D. L. Benesh ","Benesh","D.","D. Benesh","D Benesh","Stafford County, Virginia, USA","USA","Virginia","Stafford County","Stafford",NA,"rolling upland, disturbed area",NA,NA,1994,7,16,"seed",1,0,0,0,"09/07/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector176"," County",-77.4242972,38.4334566,"administrative_area_level_2","approximate","stafford county, va, usa",38.5925781,38.2422249,-77.2870969,-77.635231,"OKL","ELVI",89,NA
