"Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code","specimen_code","tissue_code"
"BRIT_AGPE_184","NLU0385062","AGPE","NLU0385062",NA,NA,NA,"NA NA",NA,"Patrick County, Virginia, USA","USA","Virginia","Patrick County","Patrick",NA,NA,NA,NA,1989,NA,NA,"seed",5,0,0,0,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19",NA," County",-80.3213106,36.6886252,"administrative_area_level_2","approximate","patrick county, va, usa",36.8721301,36.542485,-80.041493,-80.625744,"BRIT","AGPE",184,NA
"BRIT_AGPE_61","BRIT255832","AGPE","BRIT255832",NA,NA,NA,"NA NA",NA,"Celveland County, Arkansas, USA","USA","Arkansas","Celveland County","Celveland",NA,NA,NA,NA,1989,NA,NA,"seed",5,5,1,1,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19",NA," County",-92.2236667,33.8658007,"administrative_area_level_2","approximate","cleveland county, ar, usa",34.064163,33.7041941,-91.953024,-92.475646,"BRIT","AGPE",61,NA
"BRIT_AGPE_67","BRIT255836","AGPE","BRIT255836",NA,NA,NA,"NA NA",NA,"Union County, Arkansas, USA","USA","Arkansas","Union County","Union",NA,NA,NA,NA,1989,NA,NA,"seed",6,6,1,1,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19",NA," County",-92.539603,33.1431092,"administrative_area_level_2","approximate","union county, ar, usa",33.3878929,33.00799,-92.06893,-92.9887749,"BRIT","AGPE",67,NA
"BRIT_ELVI_309","BRIT262787","ELVI","BRIT262787","Gregory M. Plunkett","Plunkett","Gregory","Gregory Plunkett","G Plunkett","Isle of Wight County, Virginia, United States","United States","Virginia","Isle of Wight County","Isle of Wight",NA,"Common in open fields next to railroad tracks behind the Southern States store, off US Rt. 460, 4.5 mi. SE of Zuni.",NA,NA,1989,7,14,"seed",4,4,1,1,"10/20/2020","EllaSegal",1,144.733,21.374,22.375,1,"Scorer10","Collector347"," County",-76.6874701,36.9288915,"administrative_area_level_2","approximate","isle of wight county, va, usa",37.153827,36.6440501,-76.445301,-76.9302721,"BRIT","ELVI",309,NA
"BRIT_ELVI_312","BRIT262790","ELVI","BRIT262790","Virginia E. Crouch","Crouch","Virginia","Virginia Crouch","V Crouch","Williamsburg County, Virginia, United States","United States","Virginia","Williamsburg County","Williamsburg",NA,"E. of S. Henry St., S. of Law School, W. of Colonial Parkway",NA,NA,1989,7,7,"seed",1,1,1,1,"10/20/2020","EllaSegal",1,94.035,11.634,15.545,1,"Scorer10","Collector865"," County",-76.7074571,37.2707022,"locality","approximate","williamsburg, va, usa",37.310104,37.247224,-76.6642329,-76.742984,"BRIT","ELVI",312,NA
"BRIT_ELVI_390","NLU0399564","ELVI","NLU0399564","Cecil Slaughter","Slaughter","Cecil","Cecil Slaughter","C Slaughter","Vermilion Parish, Louisiana, United States","United States","Louisiana","Vermilion Parish","Vermilion",NA,"Beside P-1-7 south of Delcambre; 9.5 miles off La. 685 south",NA,NA,1989,6,3,"seed",4,4,1,1,"10/20/2020","EllaSegal",1,128.303,7.495,8.2995,2,"Scorer10","Collector159"," Parish",-92.3813621,29.8601413,"administrative_area_level_2","approximate","vermilion parish, la, usa",30.1494219,29.481496,-91.9678681,-92.7372169,"BRIT","ELVI",390,NA
"BRIT_ELVI_417","NLU0400207","ELVI","NLU0400207","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Union County, Arkansas, United States","United States","Arkansas","Union County","Union",NA,"beside Amasen Road just SE of US 167 SW of Calion",NA,NA,1989,7,21,"seed",3,2,1,1,"10/20/2020","EllaSegal",1,129.567,15.229,18.294,1,"Scorer10","Collector766"," County",-92.539603,33.1431092,"administrative_area_level_2","approximate","union county, ar, usa",33.3878929,33.00799,-92.06893,-92.9887749,"BRIT","ELVI",417,NA
"KANU_AGHY_48","KANU00169661","AGHY","KANU00169661","R T Ovrebo","Ovrebo","R","R Ovrebo","R Ovrebo","Pulaski County, Missouri, United States","United States","Missouri","Pulaski County","Pulaski",NA,"Ft Leonard Wood Army Base, FLW Rd U, 0.8 mi W of intersection with FLW Rd 46",NA,NA,1989,6,6,"seed",5,0,0,0,"9/21/22","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector737"," County",-92.2236667,37.8727481,"administrative_area_level_2","approximate","pulaski county, mo, usa",38.0211789,37.6025419,-92.021112,-92.413669,"KANU","AGHY",48,NA
"KANU_AGHY_49","KANU00169660","AGHY","KANU00169660","R T Ovrebo","Ovrebo","R","R Ovrebo","R Ovrebo","Pulaski County, Missouri, United States","United States","Missouri","Pulaski County","Pulaski",NA,"Fort Leonard Wood Army Base, in range fan of Ranges 1-9",37.693308,-92.129224,1989,6,4,"seed",5,0,0,0,"9/21/22","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector737"," County",-92.2236667,37.8727481,"administrative_area_level_2","approximate","pulaski county, mo, usa",38.0211789,37.6025419,-92.021112,-92.413669,"KANU","AGHY",49,NA
"KANU_AGHY_50","KANU00169662","AGHY","KANU00169662","R T Ovrebo","Ovrebo","R","R Ovrebo","R Ovrebo","Pulaski County, Missouri, United States","United States","Missouri","Pulaski County","Pulaski",NA,"Fort Leonard Wood Army Base, in range fan of Ranges 1-9",37.693308,-92.129224,1989,6,4,"seed",3,0,1,0,"9/21/22","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector737"," County",-92.2236667,37.8727481,"administrative_area_level_2","approximate","pulaski county, mo, usa",38.0211789,37.6025419,-92.021112,-92.413669,"KANU","AGHY",50,NA
"LL_AGHY_18_a","LL00142431","AGHY","00142431","Pedro Tenorio","Tenorio","Pedro","Pedro Tenorio","P Tenorio","Pahuatlan, Puebla, Mexico","Mexico","Puebla","Pahuatlan","Pahuatlan",NA,"1 Km al E de Ocahuales, carr a Pahuatl·n",20.28333,-98.2,1989,5,4,"seed",5,5,1,1,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector679",NA,-98.1512861,20.2767604,"locality","approximate","73100 pahuatl√°n, puebla, mexico",20.2828568,20.264831,-98.1383543,-98.1594992,"LL","AGHY",18,"a"
"LSU_AGHY_39","LSU00004696","AGHY","LSU00004696","Nelwyn M. Gilmore","Gilmore","Nelwyn","Nelwyn Gilmore","N Gilmore","Red River Parish, Louisiana, United States","United States","Louisiana","Red River Parish","Red River",NA,"Ca. 3 miles ENE of Martin.",NA,NA,1989,5,10,"seed",5,2,1,0,"3/2/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector627"," Parish",-93.3792057,32.0842949,"administrative_area_level_2","approximate","red river parish, la, usa",32.2377781,31.887005,-93.121188,-93.61469,"LSU","AGHY",39,NA
"LSU_AGHY_65","LSU00132298","AGHY","LSU00132298","Charles T. Bryson","Bryson","Charles","Charles Bryson","C Bryson","Oktibbeha County, Mississippi, United States","United States","Mississippi","Oktibbeha County","Oktibbeha",NA,"OKTIBBEHA CO.: 0.5 mi. nw Sturgis, Sec 8, ""Hannah Hill"". Area cut-over in 1987 and bburned in late October 1987.",NA,NA,1989,5,16,"seed",6,3,1,1,"3/8/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector112"," County",-88.90306,33.3886689,"administrative_area_level_2","approximate","oktibbeha county, ms, usa",33.5654431,33.286003,-88.6690068,-89.088662,"LSU","AGHY",65,NA
"MO_AGHY_147","RTOvrebo&MSladewskiW0220","AGHY","TOvrebo&MSladewskiW0220","R. T. Ovrebo ","Ovrebo","R.","R. Ovrebo","R Ovrebo","Pulaski County, Missouri, USA","USA","Missouri","Pulaski County","Pulaski",NA,"Open, previously disturbed area at intersection of FLW Rd 25 & FLW Rd 22: Sec 20, T35N, R10W. Parent rock: Chert & dolomite. Soil: Claiborne silt loam. Topography: E-facing, gentle slope. Vegetation: Old Field. Associates: Festuca pratensis, Juniperus virginiana, Andropogon virginicus",NA,NA,1989,6,3,"seed",5,0,0,0,"4/28/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector737"," County",-92.2236667,37.8727481,"administrative_area_level_2","approximate","pulaski county, mo, usa",38.0211789,37.6025419,-92.021112,-92.413669,"MO","AGHY",147,NA
"MO_AGHY_148","RTOvrebo&MSladewskiW0305","AGHY","TOvrebo&MSladewskiW0305","R. T. Ovrebo ","Ovrebo","R.","R. Ovrebo","R Ovrebo","Pulaski County, Missouri, USA","USA","Missouri","Pulaski County","Pulaski",NA,"FLW Rd U, 0.8 mi W of intersection with FLW Rd 46; Sec 30, T34N, R11W. Parent rock: Chert & cherty sandstone (few rocks present). Soil: Lebanon silt loam. Topography: level, on broad ridgetop. Vegetation: Pine plantation. Associates: Pinus echinata, Vaccinium arboreum, Diospyros virginiana.",NA,NA,1989,6,6,"seed",5,0,0,0,"4/28/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector737"," County",-92.2236667,37.8727481,"administrative_area_level_2","approximate","pulaski county, mo, usa",38.0211789,37.6025419,-92.021112,-92.413669,"MO","AGHY",148,NA
"MO_AGHY_172","RTOvrebo&CMSladewskiW0245","AGHY","TOvrebo&CMSladewskiW0245","R. T. Ovrebo ","Ovrebo","R.","R. Ovrebo","R Ovrebo","Pulaski County, Missouri, USA","USA","Missouri","Pulaski County","Pulaski",NA,NA,NA,NA,1989,6,4,"seed",5,0,0,0,"5/24/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector737"," County",-92.2236667,37.8727481,"administrative_area_level_2","approximate","pulaski county, mo, usa",38.0211789,37.6025419,-92.021112,-92.413669,"MO","AGHY",172,NA
"MO_AGPE_187","RobertMohlenbrock9045",NA,"obertMohlenbrock9045","Robert H. Mohlenbrock","Mohlenbrock","Robert","Robert Mohlenbrock","R Mohlenbrock","Sprott, Ste. Genevieve County, Missouri, USA","USA","Missouri","Ste. Genevieve County","Ste. Genevieve","Sprott","L-A-D Foundation Property, ca. 2 miles north of Sprott, via dirt road off county road EE. Large set of sandstone gorges with tall bluffs.",NA,NA,1989,7,0,"seed",6,2,1,1,"10/08/2023","DumariDeLeon",1,NA,NA,NA,NA,"Scorer9","Collector730"," County",-90.302033,37.8738979,"route","geometric_center","sprott rd, union township, mo 63670, usa",37.8880186,37.8613879,-90.2784385,-90.3277829,"MO","AGPE",187,NA
"OKL_AGHY_34","OKL181280;01 0078195;S0555",NA,"OKL181280","R. A. Thompson","Thompson","R.","R. Thompson","R Thompson","Comanche County, Oklahoma, United States","United States","Oklahoma","Comanche County","Comanche",NA,"Fort Sill Army Base; Prairie Preserve of Fort Sill Army Base",34.6883,-98.3084,1989,6,6,"seed",3,3,1,1,"4/15/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector767"," County",-98.3964938,34.6612778,"administrative_area_level_2","approximate","comanche county, ok, usa",34.855595,34.405948,-98.088978,-98.826323,"OKL","AGHY",34,NA
"OKL_AGHY_75","OKL181467;;C0531","AGHY","OKL181467","R. A. Thompson, R. Rudman, ","Rudman,","R.","R. Rudman,","R Rudman,","Franklin County, Arkansas, USA","USA","Arkansas","Franklin County","Franklin",NA,"Darby Lake",NA,NA,1989,5,14,"seed",5,2,1,0,"6/24/2022","BellScherick",1,NA,NA,NA,NA,"Scorer4","Collector752"," County",-93.8248241,35.5927966,"administrative_area_level_2","approximate","franklin county, ar, usa",35.7742981,35.1994661,-93.6958561,-94.08222,"OKL","AGHY",75,NA
"OKL_AGHY_82","OKL184016;;Ovrebo&SladewskiW0305","AGHY","OKL184016","R.T Ovrebo ","Ovrebo","R.T","R.T Ovrebo","R Ovrebo","Pulaski County, Missouri, USA","USA","Missouri","Pulaski County","Pulaski",NA,"FLW Rd U, 0.8 mi W of intersection with FLW Rd 46; Sec 30, T34N, R11W. Parent rock: Chert & cherty sandstone (few rocks present). Soil: Lebanon silt loam. Topography: level, on broad ridgetop. Vegetation: Pine plantation.",NA,NA,1989,6,6,"seed",3,2,1,1,"8/16/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector737"," County",-92.2236667,37.8727481,"administrative_area_level_2","approximate","pulaski county, mo, usa",38.0211789,37.6025419,-92.021112,-92.413669,"OKL","AGHY",82,NA
"OKL_AGHY_83","OKL183915;;Ovrebo&SladewskiW0220","AGHY","OKL183915","R. T. Ovrebo ","Ovrebo","R.","R. Ovrebo","R Ovrebo","Pulaski County, Missouri, USA","USA","Missouri","Pulaski County","Pulaski",NA,"Open, previously disturbed area at intersection of FLW Rd 25 & FLW Rd 22; Sec 20, 35N, R10W. Parent rock: Chert & dolomite. Soil: Claiborne silt loam. Topography: E-facing, gentle slope. Vegetation: Old Field.",NA,NA,1989,6,3,"seed",4,0,0,0,"8/16/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector737"," County",-92.2236667,37.8727481,"administrative_area_level_2","approximate","pulaski county, mo, usa",38.0211789,37.6025419,-92.021112,-92.413669,"OKL","AGHY",83,NA
"OKL_AGHY_84","OKL183936;;Ovrebo&SladewskiW0245","AGHY","OKL183936","R. T. Ovrebo ","Ovrebo","R.","R. Ovrebo","R Ovrebo","Pulaski County, Missouri, USA","USA","Missouri","Pulaski County","Pulaski",NA,"In range fan of Ranges 1-9; Sec 3, T34N, R11W. Soil: Lebanon silt loam. Topography: nearly level. Vegetation: Bluestem Prairie.",NA,NA,1989,6,4,"seed",5,3,1,1,"8/17/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector737"," County",-92.2236667,37.8727481,"administrative_area_level_2","approximate","pulaski county, mo, usa",38.0211789,37.6025419,-92.021112,-92.413669,"OKL","AGHY",84,NA
"OKL_ELVI_91","OKL188026;188026;PhilipEHyatt1997.03","ELVI","OKL188026","Philip E. Hyatt","Hyatt","Philip","Philip Hyatt","P Hyatt","Lakeview, Baxter County, Arkansas, USA","USA","Arkansas","Baxter County","Baxter","Lakeview","south side of main entrance road along Road Creek, oak hickory upland forest",NA,NA,1989,7,12,"seed",4,3,1,1,"09/07/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector661"," County",-92.5448416,36.3689367,"locality","approximate","lakeview, ar 72642, usa",36.389221,36.3632681,-92.52027,-92.558592,"OKL","ELVI",91,NA
"OKLA_AGHY_18","OKLA133875",NA,"OKLA133875","R. A. Thompson","Thompson","R.","R. Thompson","R Thompson","Comanche County, Oklahoma, United States","United States","Oklahoma","Comanche County","Comanche",NA,"Prairie Preserve",34.6883,-98.3084,1989,6,6,"seed",2,0,0,0,"7/6/22","BellScherick",1,NA,NA,NA,NA,"Scorer4","Collector767"," County",-98.3964938,34.6612778,"administrative_area_level_2","approximate","comanche county, ok, usa",34.855595,34.405948,-98.088978,-98.826323,"OKLA","AGHY",18,NA
"OKLA_AGHY_33","OKLA134540","AGHY","OKLA134540","R. T. Ovrebo ","Ovrebo","R.","R. Ovrebo","R Ovrebo","Pulaski County, Missouri, USA","USA","Missouri","Pulaski County","Pulaski",NA,"Open, previously distrbed area at insterscetion of FLW Rd 25 & FLW Rd 22",NA,NA,1989,6,3,"seed",4,2,1,0,"8/2/22","BellScherick",1,NA,NA,NA,NA,"Scorer4","Collector737"," County",-92.2236667,37.8727481,"administrative_area_level_2","approximate","pulaski county, mo, usa",38.0211789,37.6025419,-92.021112,-92.413669,"OKLA","AGHY",33,NA
