"Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code","specimen_code","tissue_code"
"LL_AGHY_144","BruceHoaglandNick562","AGHY","BruceHoaglandNick562","Bruce Hoagland","Hoagland","Bruce","Bruce Hoagland","B Hoagland","Tahlequah, Cherokee County, OK, USA","USA","OK","Cherokee County","Cherokee","Tahlequah","NE of Tahlequah, OK at the Nature Conservancy's J.T. Nickel Family Nature Preserve. T18N, R23E, Sec. 13. 15S 3368040 3990384 Habitat: Grassland",NA,NA,2004,9,3,"seed",5,2,1,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector80"," County",-94.969956,35.91537,"locality","approximate","tahlequah, ok 74464, usa",35.9528491,35.856271,-94.939954,-95.0135559,"LL","AGHY",144,NA
"LL_AGHY_48","LL00442335","AGHY","00442335","William R. Carr","Carr","William","William Carr","W Carr","Goliad County, Texas, United States","United States","Texas","Goliad County","Goliad",NA,"N and W of curve in main loop road in SE 1/4 of Parks Ranch, ca. 3.6 airmiles S to SSW of jct. US Rt. 59 and F. M. 2506 at Fannin. Fannin Quadrangle.",28.64467,-97.24578,2004,4,21,"seed",5,5,1,1,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector885"," County",-97.3516558,28.5673709,"administrative_area_level_2","approximate","goliad county, tx, usa",28.925316,28.388684,-97.153588,-97.7785301,"LL","AGHY",48,NA
"LL_AGHY_54","LL00442066","AGHY","00442066","William R. Carr","Carr","William","William Carr","W Carr","Hidalgo County, Texas, United States","United States","Texas","Hidalgo County","Hidalgo",NA,"Ca. 1.3 airmiles SW of jct. of Hidalgo, Kenedy and Willacy Co's (as marked on topo). Hunke Ranch. La Sal Vieja Quadrangle.",26.59958,-97.97172,2004,3,16,"seed",5,1,1,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector885"," County",-98.2212979,26.4656319,"administrative_area_level_2","approximate","hidalgo county, tx, usa",26.7830811,26.0364103,-97.861684,-98.5865893,"LL","AGHY",54,NA
"LL_ELVI_57","00197002","ELVI","00197002","William R. Carr","Carr","William","William Carr","W Carr","Goliad County, Texas, United States","United States","Texas","Goliad County","Goliad",NA,"Along backwater area of large oxbow pond on S edge of San Antonio River floodplain, W arm of Gibson Lake, 500 ft. E of access road on Welder Ranch, ca. 1.5 airmiles N of St. Rt. 239 crossing of Goliad-Refugio county line. Lott Lake Quadrangle.",28.56703,-97.17658,2004,5,26,"seed",4,3,1,1,"7/7/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector885"," County",-97.3516558,28.5673709,"administrative_area_level_2","approximate","goliad county, tx, usa",28.925316,28.388684,-97.153588,-97.7785301,"LL","ELVI",57,NA
"LL_ELVI_57","00197002","ELVI","00197002","William R. Carr","Carr","William","William Carr","W Carr","Goliad County, Texas, United States","United States","Texas","Goliad County","Goliad",NA,"Along backwater area of large oxbow pond on S edge of San Antonio River floodplain, W arm of Gibson Lake, 500 ft. E of access road on Welder Ranch, ca. 1.5 airmiles N of St. Rt. 239 crossing of Goliad-Refugio county line. Lott Lake Quadrangle.",28.56703,-97.17658,2004,5,26,"seed",1,1,1,1,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector885"," County",-97.3516558,28.5673709,"administrative_area_level_2","approximate","goliad county, tx, usa",28.925316,28.388684,-97.153588,-97.7785301,"LL","ELVI",57,NA
"LSU_AGHY_37","LSU00115299","AGHY","LSU00115299","L. Blay","Blay","L.","L. Blay","L Blay","Rapides Parish, Louisiana, United States","United States","Louisiana","Rapides Parish","Rapides",NA,"DMC 5 65787/34 73229. Esler Field: site ca. 6.4 km S of S end of West Twin Lake, ca. 4.8 km SW of Flagon Bayou.",NA,NA,2004,6,12,"seed",6,4,1,1,"3/2/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector523"," Parish",-92.539603,31.1461104,"administrative_area_level_2","approximate","rapides parish, la, usa",31.517476,30.8913621,-92.0723899,-92.981464,"LSU","AGHY",37,NA
"LSU_AGHY_38","LSU00115355","AGHY","LSU00115355","L. Blay","Blay","L.","L. Blay","L Blay","Rapides Parish, Louisiana, United States","United States","Louisiana","Rapides Parish","Rapides",NA,"DMC 5 65787/34 73229. Esler Field: site ca. 6.4 km S of S end of West Twin Lake, ca. 4.8 km SW of Flagon Bayou.",NA,NA,2004,6,12,"seed",5,4,1,1,"3/2/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector523"," Parish",-92.539603,31.1461104,"administrative_area_level_2","approximate","rapides parish, la, usa",31.517476,30.8913621,-92.0723899,-92.981464,"LSU","AGHY",38,NA
"LSU_ELVI_16","LSU00078238","ELVI","LSU00078238","Christopher Reid","Reid","Christopher","Christopher Reid","C Reid","Iberia Parish, Louisiana, United States","United States","Louisiana","Iberia Parish","Iberia",NA,"Marsh Island, Marsh Island Refuge, spoil material along W side of Bird Island Bayou, S of Refuge HQ.",29.6094444,-91.8783333,2004,7,12,"seed",5,2,1,1,"10/28/21","AvaJohnson",1,NA,NA,NA,NA,"Scorer2","Collector155"," Parish",-91.7538817,29.4992629,"administrative_area_level_2","approximate","iberia parish, la, usa",30.122484,29.358942,-91.2217289,-92.045616,"LSU","ELVI",16,NA
"MO_AGPE_1","AFBradley1870",NA,"FBradley1870","Adam F. Bradley","Bradley","Adam","Adam Bradley","A Bradley","Gilford, Belknap County, New Hampshire, USA","USA","New Hampshire","Belknap County","Belknap","Gilford","Timber Island, Lake Winnipesaukee. Grass growing in opening on east coast",NA,NA,2004,8,24,"seed",5,2,1,0,"11/15/22","GayatriSingla",1,NA,NA,NA,NA,"Scorer14","Collector8"," County",-71.4006261,43.5774841,"locality","approximate","gilford, nh 03249, usa",43.6405731,43.481281,-71.311498,-71.4584169,"MO","AGPE",1,NA
"MO_AGPE_173","NelsHolmberg873",NA,"elsHolmberg873","Nels J. Holmberg","Holmberg","Nels","Nels Holmberg","N Holmberg","Shaw Nature Reserve, Gray Summit, Franklin County, Missouri, USA","USA","Missouri","Franklin County","Franklin","Shaw Nature Reserve, Gray Summit","Dana Brown Woods, along oath S of the Dana Brown Center. In bottomland woods.",38.47,-90.8013889,2004,10,5,"seed",5,2,1,1,"10/20/2023","DumariDeLeon",1,NA,NA,NA,NA,"Scorer9","Collector630"," County",-90.8246066,38.4820731,"establishment","rooftop","shaw nature reserve, 307 pinetum loop rd, gray summit, mo 63039, usa",38.4834531302915,38.4807551697085,-90.8229780697085,-90.8256760302915,"MO","AGPE",173,NA
"MO_AGPE_2","AFBradley1973",NA,"FBradley1973","Adam F. Bradley","Bradley","Adam","Adam Bradley","A Bradley","Gilford, Belknap County, New Hampshire, USA","USA","New Hampshire","Belknap County","Belknap","Gilford","Timber Island, Lake Winnipesaukee. Grass growing in wet soil near shore.",NA,NA,2004,10,1,"seed",5,3,1,1,"11/15/22","GayatriSingla",1,NA,NA,NA,NA,"Scorer14","Collector8"," County",-71.4006261,43.5774841,"locality","approximate","gilford, nh 03249, usa",43.6405731,43.481281,-71.311498,-71.4584169,"MO","AGPE",2,NA
"OKL_AGHY_3","OKL234102a;01 0099494;NICK100",NA,"OKL234102a","Bruce Hoagland","Hoagland","Bruce","Bruce Hoagland","B Hoagland","Cherokee County, Oklahoma, United States","United States","Oklahoma","Cherokee County","Cherokee",NA,"Tahlequah; NE of Tahlequah, OK at The Nature Conservancy's J. T. Nickel Family Nature Preserve",36.033755,-94.849318,2004,6,10,"seed",5,2,1,0,"3/30/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector80"," County",-94.976654,35.8994729,"administrative_area_level_2","approximate","cherokee county, ok, usa",36.161764,35.638343,-94.797282,-95.283146,"OKL","AGHY",3,NA
"OKL_ELVI_63","OKL234105a;;NICK105",NA,"OKL234105a","Bruce Hoagland","Hoagland","Bruce","Bruce Hoagland","B Hoagland","Cherokee County, Oklahoma, United States","United States","Oklahoma","Cherokee County","Cherokee",NA,"Tahlequah; NE of Tahlequah, OK at The Nature Conservancy's J. T. Nickel Family Nature Preserve",36.033755,-94.849318,2004,6,10,"seed",4,3,1,1,"7/28/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector80"," County",-94.976654,35.8994729,"administrative_area_level_2","approximate","cherokee county, ok, usa",36.161764,35.638343,-94.797282,-95.283146,"OKL","ELVI",63,NA
