"Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code","specimen_code","tissue_code"
"KANU_AGHY_41","KANU00428321","AGHY","KANU00428321","Steven B Rolfsmeier","Rolfsmeier","Steven","Steven Rolfsmeier","S Rolfsmeier","Holt County, Nebraska, United States","United States","Nebraska","Holt County","Holt",NA,"Atkinson, 0.5 mi N, 1 mi W; Atkinson Lake State Recreation Area, upper end of lake",42.5397222,-99.0027778,2001,7,9,"seed",5,1,1,0,"9/13/22","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector818"," County",-98.6600586,42.3803308,"administrative_area_level_2","approximate","holt county, ne, usa",42.896724,42.087895,-98.300212,-99.257039,"KANU","AGHY",41,NA
"KANU_AGHY_61","KANU00331402","AGHY","KANU00331402","Craig C Freeman","Freeman","Craig","Craig Freeman","C Freeman","Reno County, Kansas, United States","United States","Kansas","Reno County","Reno",NA,"Arlington, NE edge of town; Arlington Cemetery",37.9055557,-98.1675034,2001,8,3,"seed",5,0,0,0,"10/05/22","PatriciaBilderback",1,NA,NA,NA,NA,"Scorer22","Collector127"," County",-98.0465185,37.9569553,"administrative_area_level_2","approximate","reno county, ks, usa",38.173918,37.732456,-97.698692,-98.473104,"KANU","AGHY",61,NA
"KANU_AGHY_66","KANU00335267","AGHY","KANU00335267","Robert F Steinauer","Steinauer","Robert","Robert Steinauer","R Steinauer","Pawnee County, Nebraska, United States","United States","Nebraska","Pawnee County","Pawnee",NA,"Salem Church, 2 mi N, 0.4 mi E",40.24932,-96.26165,2001,6,3,"seed",5,0,0,0,"10/13/22","PatriciaBilderback",1,NA,NA,NA,NA,"Scorer22","Collector761"," County",-96.195132,40.1025817,"administrative_area_level_2","approximate","pawnee county, ne, usa",40.2625629,40.000438,-96.0101391,-96.463928,"KANU","AGHY",66,NA
"KANU_ELVI_176","KANU00337931","ELVI","KANU00337931","Hillary J Loring","Loring","Hillary","Hillary Loring","H Loring","Roger Mills County, Oklahoma, United States","United States","Oklahoma","Roger Mills County","Roger Mills",NA,"Cheyenne, 2.25 mi S, 4 mi W",35.5844444,-99.7458333,2001,9,20,"seed",3,0,0,0,"1/4/24","Chris Oxley",1,NA,NA,NA,NA,"Scorer5","Collector374"," County",-99.634135,35.616176,"administrative_area_level_2","approximate","roger mills county, ok, usa",36.013685,35.421493,-99.364097,-100.000396,"KANU","ELVI",176,NA
"KANU_ELVI_185","KANU00341303","ELVI","KANU00341303","Craig C Freeman","Freeman","Craig","Craig Freeman","C Freeman","Roger Mills County, Oklahoma, United States","United States","Oklahoma","Roger Mills County","Roger Mills",NA,"Cheyenne, 2.75 mi W",35.6080556,-99.7286111,2001,7,23,"seed",4,0,0,0,"1/12/24","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector127"," County",-99.634135,35.616176,"administrative_area_level_2","approximate","roger mills county, ok, usa",36.013685,35.421493,-99.364097,-100.000396,"KANU","ELVI",185,NA
"KANU_ELVI_31","KANU00358956","ELVI","KANU00358956","Robert Kral","Kral","Robert","Robert Kral","R Kral","Grady County, Georgia, United States","United States","Georgia","Grady County","Grady",NA,"Cairo, N side by GA 111",30.912471,-84.20541,2001,4,26,"seed",1,0,1,0,"8/23/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector720"," County",-84.2278796,30.9050079,"administrative_area_level_2","approximate","grady county, ga, usa",31.078949,30.675804,-84.0729099,-84.3807049,"KANU","ELVI",31,NA
"MO_AGHY_198","BSummer9729","AGHY","Summer9729","B. Summers","Summers","B.","B. Summers","B Summers","Lake Conservation Area, Howell County, Missouri, USA","USA","Missouri","Howell County","Howell","Lake Conservation Area","Missouri Department of Conservation, Tingler Lake Conservation Area, ca 7 1/2 mi S of West Plains off Highway 17 to the SW; dry, upland prairie; T022N R08W S05 N2.",NA,NA,2001,5,27,"seed",1,0,1,0,"5/25/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector98"," County",-91.9099238,36.8527979,"administrative_area_level_2","approximate","howell county, mo, usa",37.0562479,36.498358,-91.6556069,-92.120393,"MO","AGHY",198,NA
"MO_AGHY_67","RKral90882",NA,"Kral90882","Robert Kral","Kral","Robert","Robert Kral","R Kral","Cairo, Grady County, Georgia, USA","USA","Georgia","Grady County","Grady","Cairo","Sandy loam of swale in meadow, State Park Rd. 0.2-0.3 mi N its jct. with US 84, W of Cairo",NA,NA,2001,4,26,"seed",5,1,1,0,"11/19/2022","PatriciaBilderback",1,NA,NA,NA,NA,"Scorer22","Collector720"," County",-84.2012897,30.8774132,"locality","approximate","cairo, ga, usa",30.912337,30.8413781,-84.164805,-84.2430351,"MO","AGHY",67,NA
"MO_AGHY_68","RKral90870",NA,"Kral90870","Robert Kral","Kral","Robert","Robert Kral","R Kral","Moultrie, Colquitt County, Georgia, USA","USA","Georgia","Colquitt County","Colquitt","Moultrie","Sandy border of remnant pine savanna bog, S side Moultrie by US 319/GA 33, ca. 1/2 mi/ N jct. bypass US 319.",NA,NA,2001,4,21,"seed",5,1,1,1,"11/19/2022","PatriciaBilderback",1,NA,NA,NA,NA,"Scorer22","Collector720"," County",-83.7888387,31.1799407,"locality","approximate","moultrie, ga, usa",31.209883,31.086459,-83.6903051,-83.8241,"MO","AGHY",68,NA
"OKL_AGHY_10","OKL222601;01 0078150;HUGO183",NA,"OKL222601","Bruce Hoagland","Hoagland","Bruce","Bruce Hoagland","B Hoagland","Choctaw County, Oklahoma, United States","United States","Oklahoma","Choctaw County","Choctaw",NA,"Sawyer; ca 3.5 mi S & 2.5 mi E of Sawyer on the Sawyer Unit of the Hugo WMA",33.9622,-95.3439,2001,5,15,"seed",10,9,1,1,"3/30/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector80"," County",-95.5197394,33.9851472,"administrative_area_level_2","approximate","choctaw county, ok, usa",34.157027,33.8645419,-95.1558821,-95.9915781,"OKL","AGHY",10,NA
"OKL_AGHY_11","OKL216949;01 0078151;AB-1994",NA,"OKL216949","Bruce Hoagland","Hoagland","Bruce","Bruce Hoagland","B Hoagland","Pittsburg County, Oklahoma, United States","United States","Oklahoma","Pittsburg County","Pittsburg",NA,"McAlester; Lake Talawanda; from Hwy 69 & 270/1, 2.5 mi NW of McAlester",34.9781,-95.7984,2001,5,31,"seed",5,5,1,1,"3/30/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector80"," County",-95.8142885,34.9879281,"administrative_area_level_2","approximate","pittsburg county, ok, usa",35.301006,34.593528,-95.349297,-96.092374,"OKL","AGHY",11,NA
"OKL_AGHY_9","OKL224065;01 0078149;AB-3284",NA,"OKL224065","A. Buthod","Buthod","A.","A. Buthod","A Buthod","Atoka County, Oklahoma, United States","United States","Oklahoma","Atoka County","Atoka",NA,"Boggy Depot; Ca. 2.0 mi N of Boggy Depot, OK on NS Rd 377 at Boggy Depot Recreation Area",NA,NA,2001,6,14,"seed",5,0,0,0,"3/30/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector11"," County",-95.9832577,34.4509901,"administrative_area_level_2","approximate","atoka county, ok, usa",34.680565,34.1565559,-95.6717499,-96.407517,"OKL","AGHY",9,NA
"OKL_AGPE_11","OKL220248;01 0078223;HUGO674",NA,"OKL220248","Bruce Hoagland","Hoagland","Bruce","Bruce Hoagland","B Hoagland","Choctaw County, Oklahoma, United States","United States","Oklahoma","Choctaw County","Choctaw",NA,"Sawyer; ca 3.5 mi S & 2.5 mi E of Sawyer on the Sawyer Unit of the Hugo WMA",33.9622,-95.3439,2001,9,17,"seed",5,1,1,0,"11/8/22","GayatriSingla",1,NA,NA,NA,NA,"Scorer14","Collector80"," County",-95.5197394,33.9851472,"administrative_area_level_2","approximate","choctaw county, ok, usa",34.157027,33.8645419,-95.1558821,-95.9915781,"OKL","AGPE",11,NA
"OKL_ELVI_41","OKL216250;01 0073208;AB-1384",NA,"OKL216250","Bruce Hoagland","Hoagland","Bruce","Bruce Hoagland","B Hoagland","Kay County, Oklahoma, United States","United States","Oklahoma","Kay County","Kay",NA,"Newkirk; 3.0 mi W of Newkirk on EW Rd 9",36.8903,-97.0581,2001,7,26,"seed",5,3,1,0,"7/18/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector80"," County",-97.179026,36.8234478,"administrative_area_level_2","approximate","kay county, ok, usa",36.999245,36.5936269,-96.749838,-97.462495,"OKL","ELVI",41,NA
"OKL_ELVI_42","OKL216755;01 0073207;AB-523",NA,"OKL216755","Bruce Hoagland","Hoagland","Bruce","Bruce Hoagland","B Hoagland","Pittsburg County, Oklahoma, United States","United States","Oklahoma","Pittsburg County","Pittsburg",NA,"McAlester; Lake Talawanda; from Hwy 69 & 270/1, 2.5 mi NW of McAlester",34.9781,-95.7984,2001,7,3,"seed",4,0,0,0,"7/18/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector80"," County",-95.8142885,34.9879281,"administrative_area_level_2","approximate","pittsburg county, ok, usa",35.301006,34.593528,-95.349297,-96.092374,"OKL","ELVI",42,NA
"OKL_ELVI_77","OKL217625;01 0073179;AB-389",NA,"OKL217625","Bruce Hoagland","Hoagland","Bruce","Bruce Hoagland","B Hoagland","Coal County, Oklahoma, United States","United States","Oklahoma","Coal County","Coal",NA,"Clear Boggy River; 5.0 mi E of Hwy 48 at Clear Boggy River",34.4759,-96.3771,2001,6,14,"seed",4,3,1,1,"8/26/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector80"," County",-96.2800864,34.568577,"administrative_area_level_2","approximate","coal county, ok, usa",34.7675801,34.41823,-96.091885,-96.5137921,"OKL","ELVI",77,NA
