Sample_id,Institution_specimen_id,Spp_code,new_id,primary_collector,collector_lastname,collector_firstname,collector_full_string,collector_string,location_string,Country,State,County_fixed,County,Municipality,Locality,hand_georef_lat,hand_georef_lon,year,month,day,tissue_type,seed_scored,seed_eplus,Endo_status_liberal,Endo_status_conservative,Date_scored,scorer_id,score_number,surface_area_cm2,mean_infl_length,mean_inflplusawn_length,infl_count,scorer_factor,collector_factor,county_label,lon,lat,type,loctype,address,north,south,east,west,Herb_code,spp_code,specimen_code,tissue_code
AM_AGHY_113,TAES209988,AGHY,TAES209988,H. B. Parks,Parks,H.,H. Parks,H Parks,"Brazos County, Texas, United States",United States,Texas,Brazos County,Brazos,NA,NA,NA,NA,1947,8,6,seed,4,0,0,0,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector377, County,-96.3226072,30.6504141,administrative_area_level_2,approximate,"brazos county, tx, usa",30.9737371,30.3302879,-96.0799691,-96.60185399999999,AM,AGHY,113,NA
AM_AGHY_114,TAES26890,AGHY,TAES26890,Curry,Curry,Curry,Curry Curry,C Curry,"Brazos County, Texas, United States",United States,Texas,Brazos County,Brazos,NA,NA,NA,NA,1940,4,17,seed,5,0,0,0,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector118, County,-96.3226072,30.6504141,administrative_area_level_2,approximate,"brazos county, tx, usa",30.9737371,30.3302879,-96.0799691,-96.60185399999999,AM,AGHY,114,NA
AM_AGHY_115,TAX108492,AGHY,TAX108492,NA,NA,NA,NA NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,seed,5,0,0,0,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AM,AGHY,115,NA
AM_AGHY_116,TAES56786,AGHY,TAES56786,H. B. Parks,Parks,H.,H. Parks,H Parks,"Brazos County, Texas, United States",United States,Texas,Brazos County,Brazos,NA,NA,NA,NA,1947,4,19,seed,5,5,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector377, County,-96.3226072,30.6504141,administrative_area_level_2,approximate,"brazos county, tx, usa",30.9737371,30.3302879,-96.0799691,-96.60185399999999,AM,AGHY,116,NA
AM_AGHY_117,TAES89739,AGHY,TAES89739,J. W. Collier,Collier,J.,J. Collier,J Collier,"Brazos County, Texas, United States",United States,Texas,Brazos County,Brazos,NA,NA,NA,NA,1938,5,4,seed,3,2,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector407, County,-96.3226072,30.6504141,administrative_area_level_2,approximate,"brazos county, tx, usa",30.9737371,30.3302879,-96.0799691,-96.60185399999999,AM,AGHY,117,NA
AM_AGHY_118,TAES183298,AGHY,TAES183298,Kevin B. Jensen,Jensen,Kevin,Kevin Jensen,K Jensen,"Brazos County, Texas, United States",United States,Texas,Brazos County,Brazos,NA,NA,NA,NA,1986,3,4,seed,4,0,0,0,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector508, County,-96.3226072,30.6504141,administrative_area_level_2,approximate,"brazos county, tx, usa",30.9737371,30.3302879,-96.0799691,-96.60185399999999,AM,AGHY,118,NA
AM_AGHY_12,TAES179964,AGHY,TAES179964,C. W. Morden,Morden,C.,C. Morden,C Morden,"Lake Somerville, Burleson County, Texas, United States",United States,Texas,Burleson County,Burleson,Lake Somerville,Lake Somerville,NA,NA,1984,4,27,seed,5,3,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector147, County,-96.5730004,30.3111855,establishment,approximate,"somerville lake, texas, usa",30.3531481,30.2804386,-96.5145778,-96.681156,AM,AGHY,12,NA
AM_AGHY_120,TAES180085,AGHY,TAES180085,Cliff Morden,Morden,Cliff,Cliff Morden,C Morden,"Brazos County, Texas, United States",United States,Texas,Brazos County,Brazos,NA,NA,NA,NA,1980,5,2,seed,5,5,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector147, County,-96.3226072,30.6504141,administrative_area_level_2,approximate,"brazos county, tx, usa",30.9737371,30.3302879,-96.0799691,-96.60185399999999,AM,AGHY,120,NA
AM_AGHY_121,TAES180739,AGHY,TAES180739,C. W. Morden,Morden,C.,C. Morden,C Morden,"Brazos County, Texas, United States",United States,Texas,Brazos County,Brazos,NA,NA,NA,NA,1981,4,21,seed,5,5,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector147, County,-96.3226072,30.6504141,administrative_area_level_2,approximate,"brazos county, tx, usa",30.9737371,30.3302879,-96.0799691,-96.60185399999999,AM,AGHY,121,NA
AM_AGHY_122,TAES205827,AGHY,TAES205827,Clay T. Lawson,Lawson,Clay,Clay Lawson,C Lawson,"Caldwell, Burleson County, Texas, United States",United States,Texas,Burleson County,Burleson,Caldwell,Caldwell,NA,NA,1993,4,4,seed,5,3,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector141, County,-96.69303029999999,30.5313152,locality,approximate,"caldwell, tx 77836, usa",30.5517119,30.51092,-96.671649,-96.722512,AM,AGHY,122,NA
AM_AGHY_125_a,TAMU023226,AGHY,TAMU023226,NA,NA,NA,NA NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,seed,5,4,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AM,AGHY,125,a
AM_AGHY_126,TAMU035959,AGHY,TAMU035959,NA,NA,NA,NA NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,seed,5,0,0,0,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AM,AGHY,126,NA
AM_AGHY_127,TAES210957,NA,TAES210957,S. Hein,Hein,S.,S. Hein,S Hein,"Leon County, Texas, United States",United States,Texas,Leon County,Leon,NA,Hwy VV abundant along roadside,39.89694,-92.82416,1982,7,25,seed,5,2,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector801, County,-95.9832577,31.2152685,administrative_area_level_2,approximate,"leon county, tx, usa",31.654093,30.9737371,-95.65554499999999,-96.331121,AM,AGHY,127,NA
AM_AGHY_128,TAES262262,AGHY,TAES262262,Larry E. Brown ,Brown,Larry,Larry Brown,L Brown,"Big Thicket National Preserve, Menard Creek Corridor Unit, Liberty County, Texas, United States",United States,Texas,Liberty County,Liberty,"Big Thicket National Preserve, Menard Creek Corridor Unit","Big Thicket National Preserve, Menard Creek Corridor Unit; Along a pipeline right of way off of County Road 2138 (Bo Road on some maps) which exits to east off of C.R. 2650 just north of Hwy 787 east of Rye.",NA,NA,2008,4,20,seed,5,5,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector526, County,-94.3872437,30.4583071,establishment,geometric_center,"big thicket national preserve, fm 420, kountze, tx 77625, usa",30.4595925802915,30.4568946197085,-94.385826669708493,-94.3885246302915,AM,AGHY,128,NA
AM_AGHY_129,TAES262262,AGHY,TAES262262,Larry E. Brown ,Brown,Larry,Larry Brown,L Brown,"Big Thicket National Preserve, Menard Creek Corridor Unit, Liberty County, Texas, United States",United States,Texas,Liberty County,Liberty,"Big Thicket National Preserve, Menard Creek Corridor Unit","Big Thicket National Preserve, Menard Creek Corridor Unit; Along a pipeline right of way off of County Road 2138 (Bo Road on some maps) which exits to east off of C.R. 2650 just north of Hwy 787 east of Rye.",NA,NA,2008,4,20,seed,4,4,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector526, County,-94.3872437,30.4583071,establishment,geometric_center,"big thicket national preserve, fm 420, kountze, tx 77625, usa",30.4595925802915,30.4568946197085,-94.385826669708493,-94.3885246302915,AM,AGHY,129,NA
AM_AGHY_13,TAES238730,AGHY,TAES238730,NA,NA,NA,NA NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,seed,5,4,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AM,AGHY,13,NA
AM_AGHY_130,TAES9331,AGHY,TAES9331,V. L. Cory,Cory,V.,V. Cory,V Cory,"Llano County, Texas, United States",United States,Texas,Llano County,Llano,NA,NA,NA,NA,1933,5,8,seed,5,0,0,0,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector864, County,-98.7481167,30.692528,administrative_area_level_2,approximate,"llano county, tx, usa",30.9221209,30.4860961,-98.351041,-98.9646121,AM,AGHY,130,NA
AM_AGHY_132,TAMU024693,AGHY,TAMU024693,NA,NA,NA,NA NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,seed,5,4,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AM,AGHY,132,NA
AM_AGHY_134,TAES205829,AGHY,TAES205829,Paul Cheatham,Cheatham,Paul,Paul Cheatham,P Cheatham,"Marion County, Texas, United States",United States,Texas,Marion County,Marion,NA,1.5 miles north of intersection of Hwy 43 and Hwy 49,NA,NA,1993,5,20,seed,5,0,0,0,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector654, County,-94.35651299999999,32.7780679,administrative_area_level_2,approximate,"marion county, tx, usa",32.881089,32.687093,-94.0428699,-94.70971089999999,AM,AGHY,134,NA
AM_AGHY_135,TAMU08184,AGHY,TAMU08184,NA,NA,NA,NA NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,seed,5,0,0,0,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AM,AGHY,135,NA
AM_AGHY_136,TAES245,AGHY,TAES245,S. M. Tracy,Tracy,S.,S. Tracy,S Tracy,"Corpus Christi, Nueces County, Texas, United States",United States,Texas,Nueces County,Nueces,Corpus Christi,Corpus Christi.,NA,NA,1905,4,25,seed,5,0,0,0,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector829, County,-97.4030193,27.796399,locality,approximate,"corpus christi, tx, usa",27.9273154,27.4684917,-96.9677904,-97.7534762,AM,AGHY,136,NA
AM_AGHY_138,TAES264390,AGHY,TAES264390,NA,NA,NA,NA NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,seed,5,5,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AM,AGHY,138,NA
AM_AGHY_14,TAES210961,NA,TAES210961,S. Hein,Hein,S.,S. Hein,S Hein,"Dallas County, Texas, United States",United States,Texas,Dallas County,Dallas,NA,Hwy VV abundant along roadside,39.89694,-92.82416,1982,7,25,seed,2,0,0,0,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector801, County,-96.83509989999999,32.8024682,administrative_area_level_2,approximate,"dallas county, tx, usa",32.9896911,32.5452141,-96.51687,-97.038685,AM,AGHY,14,NA
AM_AGHY_140,TAES103376,AGHY,TAES103376,Frank W. Gould,Gould,Frank,Frank Gould,F Gould,"Orange County, Texas, United States",United States,Texas,Orange County,Orange,NA,NA,NA,NA,1965,4,29,seed,5,5,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector294, County,-93.86553029999999,30.1484033,administrative_area_level_2,approximate,"orange county, tx, usa",30.2443181,29.8650531,-93.688205,-94.118004,AM,AGHY,140,NA
AM_AGHY_142,TAMU038949,AGHY,TAMU038949,NA,NA,NA,NA NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,seed,5,5,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AM,AGHY,142,NA
AM_AGHY_144,TAMU038974,AGHY,TAMU038974,NA,NA,NA,NA NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,seed,5,5,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AM,AGHY,144,NA
AM_AGHY_145,TAMU038977,AGHY,TAMU038977,NA,NA,NA,NA NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,seed,5,5,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AM,AGHY,145,NA
AM_AGHY_149,TAMU031284,AGHY,TAMU031284,NA,NA,NA,NA NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,seed,5,3,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AM,AGHY,149,NA
AM_AGHY_15,TAES266762,AGHY,TAES266762,S. L. Hatch,Hatch,S.,S. Hatch,S Hatch,"Falls County, Texas, United States",United States,Texas,Falls County,Falls,NA,E of Martin along Hwy 7.,NA,NA,2005,4,22,seed,5,0,0,0,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector800, County,-97.0068393,31.1636412,administrative_area_level_2,approximate,"falls county, tx, usa",31.522269,30.986031,-96.596862,-97.27811299999999,AM,AGHY,15,NA
AM_AGHY_152,TAES81181,AGHY,TAES81181,F. W. Gould ,Gould,F.,F. Gould,F Gould,"San Patricio County, Texas, United States",United States,Texas,San Patricio County,San Patricio,NA,NA,NA,NA,1958,4,16,seed,4,0,0,0,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector294, County,-97.5247243,27.9999695,administrative_area_level_2,approximate,"san patricio county, tx, usa",28.179461,27.8211049,-97.1351339,-97.90877379999999,AM,AGHY,152,NA
AM_AGHY_154,TAES113082,AGHY,TAES113082,P. R. Johnson,Johnson,P.,P. Johnson,P Johnson,"Smith County, Texas, United States",United States,Texas,Smith County,Smith,NA,NA,NA,NA,1968,5,7,seed,5,3,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector663, County,-95.3102505,32.3352505,administrative_area_level_2,approximate,"smith county, tx, usa",32.687026,32.135399,-94.98526509999999,-95.59454099999999,AM,AGHY,154,NA
AM_AGHY_16,TAES238601,AGHY,TAES238601,NA,NA,NA,NA NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,seed,5,5,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AM,AGHY,16,NA
AM_AGHY_17,TAES137170,AGHY,TAES137170,Frank W. Gould,Gould,Frank,Frank Gould,F Gould,"Franklin County, Texas, United States",United States,Texas,Franklin County,Franklin,NA,NA,NA,NA,1973,5,22,seed,5,0,0,0,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector294, County,-95.18492189999999,33.1959954,administrative_area_level_2,approximate,"franklin county, tx, usa",33.3894561,32.961829,-95.1244909,-95.30895699999999,AM,AGHY,17,NA
AM_AGHY_18,TAESD248888,AGHY,TAESD248888,NA,NA,NA,NA NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,seed,5,2,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AM,AGHY,18,NA
AM_AGHY_19,TAES142881,AGHY,TAES142881,Floyd R. Waller,Waller,Floyd,Floyd Waller,F Waller,"Dickinson, Galveston County, Texas, United States",United States,Texas,Galveston County,Galveston,Dickinson,Dickinson,NA,NA,1974,3,28,seed,5,5,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector314, County,-95.0513172,29.4607876,locality,approximate,"dickinson, tx 77539, usa",29.480467,29.4253531,-95.009693,-95.114941,AM,AGHY,19,NA
AM_AGHY_2,TAES244363,AGHY,TAES244363,NA,NA,NA,NA NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,seed,5,5,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AM,AGHY,2,NA
AM_AGHY_20,TAES101346,AGHY,TAES101346,F. R. Waller ,Waller,F.,F. Waller,F Waller,"Galveston County, Texas, United States",United States,Texas,Galveston County,Galveston,NA,NA,NA,NA,1974,5,23,seed,6,6,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector314, County,-94.8520636,29.37634989999999,administrative_area_level_2,approximate,"galveston county, tx, usa",29.598264,29.062739,-94.36736789999999,-95.233081,AM,AGHY,20,NA
AM_AGHY_21,TAES263399,AGHY,TAES263399,Larry E. Brown,Brown,Larry,Larry Brown,L Brown,"Big Thicket National Preserve, Neches Bottom and Jack Gore Baygall Unit, Hardin County, Texas, United States",United States,Texas,Hardin County,Hardin,"Big Thicket National Preserve, Neches Bottom and Jack Gore Baygall Unit","Big Thicket National Preserve, Jack Gore Baygall and Neches Bottom Unit; along pipeline right of way to the south of the intersection with Timber Slough Road east of FM 2937 north of Silsbee",NA,NA,2009,5,6,seed,5,5,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector526, County,-94.14139089999999,30.4904115,establishment,geometric_center,"neches bottom and jack gore baygall unit, texas 77656, usa",30.50412459999999,30.4904115,-94.14139089999999,-94.1600696,AM,AGHY,21,NA
AM_AGHY_22,TAES258512,AGHY,TAES258512,Geraldine Watson,Watson,Geraldine,Geraldine Watson,G Watson,"Big Thicket National Preserve, Turkey Creek Unit, Hardin County, Texas, United States",United States,Texas,Hardin County,Hardin,"Big Thicket National Preserve, Turkey Creek Unit","Big Thicket National Preserve, Turkey Creek Unit; SE Section",NA,NA,1978,5,2,seed,5,3,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector356, County,-94.3872437,30.4583071,establishment,geometric_center,"big thicket national preserve, fm 420, kountze, tx 77625, usa",30.4595925802915,30.4568946197085,-94.385826669708493,-94.3885246302915,AM,AGHY,22,NA
AM_AGHY_23,TAEs258513,AGHY,TAEs258513,Geraldine Watson,Watson,Geraldine,Geraldine Watson,G Watson,"Big Thicket National Preserve, Turkey Creek Unit; SE Section, Sandhill, Hardin County, Texas, USA",USA,Texas,Hardin County,Hardin,"Big Thicket National Preserve, Turkey Creek Unit; SE Section, Sandhill",NA,NA,NA,1978,5,2,seed,5,5,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector356, County,-94.3872437,30.4583071,establishment,geometric_center,"big thicket national preserve, fm 420, kountze, tx 77625, usa",30.4595925802915,30.4568946197085,-94.385826669708493,-94.3885246302915,AM,AGHY,23,NA
AM_AGHY_24,TAES253152,AGHY,TAES253152,Sandra I. Elsik ,Elsik,Sandra,Sandra Elsik,S Elsik,"Big Thicket National Preserve, Lance Rosier Unit, Hardin County, Texas, United States",United States,Texas,Hardin County,Hardin,"Big Thicket National Preserve, Lance Rosier Unit","Big Thicket National Preserve, Lance Rosier Unit;  Teel Cemetery",NA,NA,2003,4,17,seed,5,5,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector792, County,-94.4351502,30.3053131,establishment,geometric_center,"lance rosier unit, texas 77625, usa",30.3182347,30.301266,-94.35480009999999,-94.4546915,AM,AGHY,24,NA
AM_AGHY_25,TAMU09297,AGHY,TAMU09297,NA,NA,NA,NA NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,seed,4,4,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AM,AGHY,25,NA
AM_AGHY_26,TAES69959,AGHY,TAES69959,Geo. L. Fisher,Fisher,Geo.,Geo. Fisher,G Fisher,"Harris County, Texas, United States",United States,Texas,Harris County,Harris,NA,NA,NA,NA,1949,5,3,seed,5,0,1,0,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector324, County,-95.3102505,29.7751825,administrative_area_level_2,approximate,"harris county, tx, usa",30.1706059,29.497297,-94.90849209999999,-95.96073299999999,AM,AGHY,26,NA
AM_AGHY_27,TAES205830,AGHY,TAES205830,Jamie Lane,Lane,Jamie,Jamie Lane,J Lane,"Harris County, Texas, United States",United States,Texas,Harris County,Harris,NA,NA,NA,NA,1993,5,21,seed,5,0,0,0,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector438, County,-95.3102505,29.7751825,administrative_area_level_2,approximate,"harris county, tx, usa",30.1706059,29.497297,-94.90849209999999,-95.96073299999999,AM,AGHY,27,NA
AM_AGHY_3,TAES187948,AGHY,TAES187948,W. R. Carr,Carr,W.,W. Carr,W Carr,"Bastrop County, Texas, United States",United States,Texas,Bastrop County,Bastrop,NA,NA,NA,NA,1985,4,13,seed,4,0,0,0,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector885, County,-97.35165579999999,30.0458708,administrative_area_level_2,approximate,"bastrop county, tx, usa",30.4196421,29.786541,-97.024461,-97.64936999999999,AM,AGHY,3,NA
AM_AGHY_30,TAMU035408,AGHY,TAMU035408,NA,NA,NA,NA NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,seed,2,0,0,0,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AM,AGHY,30,NA
AM_AGHY_32,TAES71978,AGHY,TAES71978,Joe C. Johnson,Johnson,Joe,Joe Johnson,J Johnson,"Karnes County, Texas, United States",United States,Texas,Karnes County,Karnes,NA,NA,NA,NA,1953,3,21,seed,2,0,0,0,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,Collector434, County,-97.87216,28.9089085,administrative_area_level_2,approximate,"karnes county, tx, usa",29.2217479,28.668027,-97.57463899999999,-98.190991,AM,AGHY,32,NA
AM_AGHY_35,TAMU026863,AGHY,TAMU026863,NA,NA,NA,NA NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,seed,1,1,1,1,12/12/2019,LaniDufresne,1,NA,NA,NA,NA,Scorer19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AM,AGHY,35,NA
